,text,favourite_count,retweet_count,created_at
53,"HEAT MAP-US major Index / Stocks (2022.04.22) 
https://t.co/wkb8iQCmNb #  #  #  #  #USIndex #VTI  https://t.co/CNVCvmN6I6",0,1,2022-04-23 01:44:42+00:00
54,"Did anyone notice the big after hours spikes?  #UBER, #AAPL, #MSFT, #FB, #SPY, #NVDA, #F 
What was that?",0,0,2022-04-23 01:08:31+00:00
55,Next week's jewels: #ALGN  #SNPS #MSFT #NASDAQ  All of them sell trends for next week.,1,0,2022-04-23 00:28:51+00:00
56,"Ancient Egyptians were well aware that you can t manage something unless you can measure it, including water in the  https://t.co/0PPsPUa6VO",0,0,2022-04-23 00:03:37+00:00
57,Today we re getting a stake in #MSFT   #StashStockParty,0,0,2022-04-22 22:58:15+00:00
58,$MSFT stock @ #StashStockParty @Microsoft surface pro 8 chance to win   #market #stock #MSFT https://t.co/K0dJn3jI94,2,0,2022-04-22 22:23:46+00:00
59,"Microsoft Corporation (MSFT) price at close, 2022-04-22, is 274.03. #msft",0,0,2022-04-22 21:35:18+00:00
60,hopefully #aapl #msft #amzn #goog  can hold on till 4/28 https://t.co/cW1bdJiJW3,0,0,2022-04-22 20:49:08+00:00
61,A YO @jimcramer WHAT U THINK OF $MSFT #MSFT ?????,0,0,2022-04-22 20:15:45+00:00
62,"#CNBC's   Jim Cramer says -------&gt;  the bear market is over

*  FRI, MAR 25 2022,  4:42 PM EST

#NVDA #MSFT #ES_F  https://t.co/YWz1kiV9PJ",1,0,2022-04-22 20:00:56+00:00
63,"$MSFT #MSFT looking weak here, bearish below $270.00 

target $260.00 

bullish above $304.00 to $315.00

Join our  https://t.co/H2KbVd3psv",1,0,2022-04-22 19:31:11+00:00
64,"Exactly four weeks ago @CramerTracker  

straight down since -----&gt; Tues Mar 29

****

#CNBC's   Jim Cramer says -  https://t.co/gsjbHgkMfe",1,0,2022-04-22 18:56:01+00:00
65,@MY21_Oracle @Ramraj35hotmai1 @claudiohfox @sholdsworth1963 @sunsuneti1 @LEMMINGINVESTOR @Vonnie_Lea_ @dbmutton  https://t.co/GQjrlKZvUG,13,6,2022-04-22 18:21:11+00:00
66,"@CalendarPush That's interesting.  If it works well it might be worthwhile.

Wouldn't solve this #msft authentication scenario though.",1,0,2022-04-22 18:11:17+00:00
67,Need to add #cheems to your list! Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,2,1,2022-04-22 17:58:34+00:00
68,@JPATrades Market is brutal today no bounce whatsoever. Cut my #MSFT at break even earlier today and re entered @ 1  https://t.co/4v1Seutvmf,0,0,2022-04-22 17:34:01+00:00
69,"If you re reading this, NEVER SELL #CHEEMS! Love   #AITX #ai #APPL #MSFT #cheemsinu $AITX #BTC #ETH $BTC $ETH #TSLA ",77,11,2022-04-22 17:31:18+00:00
70,Going to buy $1000 in #cheems because it s about to 1000x. $CINU Love   #AITX #ai #APPL #MSFT #CheemsInu $AITX #BTC #ETH $BTC $ETH #TSLA ,1,0,2022-04-22 17:29:59+00:00
71,The Best Crypto Project in 2022 so far is #cheems! Who is doing extra things outside of buying and selling? I ll wa  https://t.co/P4EDLZZRCQ,0,0,2022-04-22 17:28:29+00:00
72,"/PL Platinum Sell Zone, expecting the price to move down from the sell zone #NQ_F #ES_F #SPX #AAPL #TSLA  #amzn  https://t.co/SHCajWqMVG",0,0,2022-04-22 17:09:51+00:00
73,#spy $SPY #SPX $SPX $QQQ #QQQ #ES_F $ES_F #NQ_F $NQ_F $VIX #VIX $AAPL #AAPL $MSFT #MSFT $GOOGL #GOOGL $AMZN #AMZN  https://t.co/jKD6rY0b5u,0,0,2022-04-22 17:01:09+00:00
74,"@unusual_whales Well, I think I'm done being a bull for forever. I got a 63% gain on an #IBM put #InverseCramer, an  https://t.co/tlzgzrUJU2",3,0,2022-04-22 16:56:25+00:00
75,We need the big boys to save the market #aapl #goog #amzn #msft,0,0,2022-04-22 16:24:31+00:00
76,Google and Microsoft both looking like they have have put in tops on the weekly chart! $NDX #NDX #GOOG $GOOD #MSFT $MSFT,0,0,2022-04-22 15:12:04+00:00
77,"/6A Australian Dollar  2H sell zone , possible price will move down from this sell zone #NQ_F #ES_F #SPX #AAPL  https://t.co/M8u8YkmYPj",0,0,2022-04-22 14:33:28+00:00
78,/NQ Sell Zone (SZ) near 13910 and 14078.  There is high probability price will move down from these sell zones on 3  https://t.co/DrtNIyluTo,0,0,2022-04-22 13:47:31+00:00
79,@SteveReinharz Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,3,0,2022-04-22 13:35:41+00:00
80,"TWITTER INC: We entered a 2022-04-15 call, $45.50 strike, with a limit buy. We fully exited in 1 minute by limit sa  https://t.co/Ld5CwA3LWq",0,0,2022-04-22 11:36:33+00:00
81,"INTERNATIONAL BUSINESS MACHINES CORP: We entered a 2022-04-22 call, $130.00 strike, with a limit buy. We fully exit  https://t.co/2HYNOXVIjV",0,0,2022-04-22 11:35:58+00:00
82,"Azure Purview (what?) is dead. Long live Microsoft Purview  

(And hello DLP for MacOS from Redmond...)  https://t.co/sK5V2NJf5w",1,0,2022-04-22 10:38:32+00:00
83,"Our #Serverless quiz of #CloudQuiz 3 is going live!

To participate visit: https://t.co/bi4aQpfHyq

#KonfHub #MSFT  https://t.co/63zy6aRlaB",1,2,2022-04-22 08:59:07+00:00
84,"Mr. Kotick forwarded an inquiry from a Journal reporter to a Facebook employee who worked for Ms. Sandberg, among o  https://t.co/WVZb9Tp1GI",0,0,2022-04-22 06:47:53+00:00
85,"@Microsoft Student Developer Day at @MSFTReactor on 29th Apr 2022!

RSVP: https://t.co/Fynkx1R7DZ

#MSDevDay #MSFT  #msftreactor",1,0,2022-04-22 05:41:09+00:00
86,"Every successful coin rose from the bottom, probably nothing. Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ",1,0,2022-04-22 03:52:05+00:00
87,@1goonrich Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,1,0,2022-04-22 03:51:27+00:00
88,@MEXC_Global Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-22 03:50:32+00:00
89,@SteveReinharz Love   #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA ,0,0,2022-04-22 03:48:48+00:00
