,Unnamed: 0,text,favourite_count,retweet_count,created_at
103,103,zoe spanos x girls brother made plans move us away mom inspirational insta,0,1,2022-04-14 16:05:30+00:00
104,104,grace amp frankie xmachinations decade ago scientists put nanobots weeds clear minefields sentient p,1,2,2022-04-14 16:05:04+00:00
105,105,hey writingcommunity place dis nd mh writers chat vent get critique partners rep advic,1,1,2022-04-14 15:36:14+00:00
106,106,stock tip gt short disney stocks going lower bc less families go vaca summer tv subscriptio,0,0,2022-04-14 15:19:34+00:00
107,107,far tree x ex life ky believes family lost accident dysfunctional partner,0,4,2022-04-14 15:15:00+00:00
108,108,sapphic final fantasy mercenary senka crush world destroy killed father unl,0,5,2022-04-14 15:11:00+00:00
109,109,wilder girlsxwarm bodies ian chronically ill scared dying alone town wide evacuation leaves h,1,2,2022-04-14 15:02:00+00:00
110,110,amp p technical analysis inverted head amp shoulders blue rsi support,2,0,2022-04-14 14:21:04+00:00
111,111,disabled lesbian runaway texas girl raised world flaky photographer mom ally ge,1,10,2022-04-14 14:20:24+00:00
112,112,shadowhunters fringe alex nevada autistic bi angel living among humans also part demon archangel russell,1,1,2022-04-14 14:17:22+00:00
113,113,thedead amp thedark x ya themaidens yo freshman emma must find drowned mom college roomie decades ago,0,19,2022-04-14 14:06:46+00:00
114,114,muchado x teen romcoms crush mo needs fake date sister wedding sophie knows,0,3,2022-04-14 14:04:00+00:00
115,115,wives sea x longharbor started normal day merfolks fishmonger turns string,3,3,2022-04-14 14:02:50+00:00
116,116,mike chen x cassandra khaw illnesses plague vi life chance get space prism promises help,0,9,2022-04-14 13:44:16+00:00
117,117,ivies w dis politics trans people nia brother dies suspiciously loses best ally aga,0,5,2022-04-14 12:57:46+00:00
118,118,queer teenager trying get grandma back together badass lesbian nj ex evangelical teen run,13,15,2022-04-14 12:47:52+00:00
119,119,far tree x ex life twins separated accident reunion chance dna sign language,1,4,2022-04-14 12:25:00+00:00
120,120,crier war x last unicorn tsarya wants romance unicorn shape shifter niphelle hopes spend,2,5,2022-04-14 12:23:00+00:00
121,121,wilder girlsxwarm bodies ian knew would left behind evacuation survival fittest never included,3,11,2022-04-14 12:06:00+00:00
122,122,autistic charlie bff confesses unrequited crush show must go exchange romance lessons ch,14,12,2022-04-14 12:04:48+00:00
123,123,rw amp rb x caos x reputation chaotic bi boys rivals lovers magic tree sworn protect murderous,2,6,2022-04-14 12:04:00+00:00
124,124,yo autistic sophie knows romcom rules apply irl shes proven right crush asks fake date,16,24,2022-04-14 12:04:00+00:00
125,125,tyff thedreamavenger stokie romance author huffpost freelance writer amquerying writingcommunity,1,1,2022-04-14 11:51:12+00:00
126,126,looking us stocks consider worthwhile adding warchest dis disney recently took tumble,1,0,2022-04-14 07:11:45+00:00
127,127,divine intervention service dis,1,0,2022-04-14 07:04:32+00:00
128,128,participating lgbtnpit tomorrow boosting dis tag please leave likes,4,0,2022-04-14 01:24:29+00:00
129,129,debating using dis nd tags fence since h,1,0,2022-04-14 01:22:29+00:00
130,130,sorry delay episode double bottom live youtube please like subscribe talk dis bcrx,11,4,2022-04-14 00:26:03+00:00
131,131,walk run stay day sun watch see someday b,0,0,2022-04-13 21:19:07+00:00
132,132,found oversold rsi relative strength index daily chart walt disney company,0,0,2022-04-13 20:05:01+00:00
133,133,project huge success thanks strong dedicated team course excellent product,0,0,2022-04-13 16:29:47+00:00
134,134,project team intelligent well behaved accordingly investors waiting better returns,0,0,2022-04-13 16:23:57+00:00
135,135,project team intelligent well behaved accordingly investors waiting better returns bitcoin,0,0,2022-04-13 16:20:17+00:00
136,136,posted distil pleased announce campaign build redleg spiced rum b dis,0,0,2022-04-13 12:59:58+00:00
137,137,apparently lezzy sulem literally harper looks like got dis ease,0,0,2022-04-13 12:07:39+00:00
138,138,episode double bottom wrap drop tomorrow talk black mormons mou,6,1,2022-04-13 07:25:26+00:00
139,139,rns aim dis distil plc launch tv advertising campaign redleg,0,0,2022-04-13 06:09:46+00:00
140,140,german dis humble visaged dis work project,0,0,2022-04-13 04:29:14+00:00
141,141,connections dis glorious dis trading farseeingness,0,0,2022-04-13 04:28:31+00:00
