,Unnamed: 0,text,favourite_count,retweet_count,created_at
126,126,setup review spy spx es es f chart projected targets identified chart momentum shift hit th,0,0,2022-04-22 18:10:57+00:00
127,127,price spy spy p last bid ask pm et bought,0,0,2022-04-22 18:03:42+00:00
128,128,trading spy spy puts get quote action quantity price timing time amp date et buy puts op,0,0,2022-04-22 18:00:00+00:00
129,129,jpowell fed really really generous us think ever ever generou,0,0,2022-04-22 17:59:39+00:00
130,130,got done golf start bachelor weekend want buy brother drink,0,0,2022-04-22 17:59:30+00:00
131,131,spy coming next big support spy,6,0,2022-04-22 17:58:26+00:00
132,132,point individual stocks nucleus spy everything moved according spy min,3,1,2022-04-22 17:55:08+00:00
133,133,investment banking best banking market stockmarket hedgefunds stocks options crypto spy,1,0,2022-04-22 17:53:46+00:00
134,134,speaking interest rate see fed point increasing suicid,0,1,2022-04-22 17:52:59+00:00
135,135,ttwo launched around pm est today reversal patterns harmonics invaluable tools,0,0,2022-04-22 17:52:38+00:00
136,136,went wife beautiful earth day yoga class spy shorts continue melt,18,2,2022-04-22 17:51:25+00:00
137,137,wow sector green bad stockmarket spy qq,0,0,2022-04-22 17:44:43+00:00
138,138,dlc hitman sarajevo six extractor marrakesh mission gam,1,0,2022-04-22 17:44:29+00:00
139,139,spy puts made many wealthy today,0,0,2022-04-22 17:42:06+00:00
140,140,spy bulls still alive,1,0,2022-04-22 17:40:57+00:00
141,141,zm broken system set reversal pattern confirmed triggered,0,0,2022-04-22 17:35:04+00:00
142,142,willing business using century figure bit protection friday guess,1,0,2022-04-22 17:34:18+00:00
143,143,spy spy entering large add zone hr interesting see gives us,2,0,2022-04-22 17:32:08+00:00
144,144,shadow sleeper coldwar spy thriller crime mystery excellent pacing,0,1,2022-04-22 17:30:46+00:00
145,145,ena dudley series saga ww,0,1,2022-04-22 17:29:29+00:00
146,146,spy loona helluvaboss helluvabossfanart helluvabossloona loonafanart loona hazbinhotel hazbinhotelfanart,210,23,2022-04-22 17:23:52+00:00
147,147,check puts volume relevant es f spx spy trading options,2,0,2022-04-22 17:23:46+00:00
148,148,making money trading stocks lunch break want financial freedom giving e,0,0,2022-04-22 17:23:18+00:00
149,149,keeping eye twtr performing much better market today know pro,0,0,2022-04-22 17:21:17+00:00
