,text,favourite_count,retweet_count,created_at
55,watch me fuck my fleshlight and creampie it on snap vidcall   snap: sitherjizz #horny #dm #nsfwtwt #snap #bwc  https://t.co/mt9Lh0cxri,12,0,2022-04-20 16:35:37+00:00
56,$SNAP to $14-22 - #SNAP chart on @TradingView https://t.co/N2QSiHNm2x,0,0,2022-04-20 16:30:34+00:00
57,Add my snap Nikkikole20 for some fun   18+ #adulttime #playwithme #snap #videos,0,1,2022-04-20 16:25:16+00:00
58," Subscribe &amp; Save More 
 To use SNAP EBT, select one-time purchase
 Shipped and sold by AMAZON 
 Can be purchased W  https://t.co/fl8jZzJ3dE",0,0,2022-04-20 16:25:10+00:00
59,I have a black cast with glitter sprinkles... my life is complete    #lifegoals #snap https://t.co/izcyCaf6Jg,1,0,2022-04-20 16:04:04+00:00
60,"Reshare: Over two-thirds of participants of #SNAP are in families with #kids, although not all eligible people rece  https://t.co/uC7HQ9Ys9E",3,0,2022-04-20 16:01:41+00:00
61,"#ADVOCACY ACTION: BFB signed our support for Protecting Immigrant Families' (PIF) public comments, applauding a pro  https://t.co/bti1SSqvHj",2,0,2022-04-20 16:01:29+00:00
62,"anyone else s snap buggin ? mine keeps changing ppls names to their old names . like wtf . 

#snapchatdown #snap #snapchat",5,0,2022-04-20 15:41:38+00:00
63,THE POWER by SNAP! was no.2 in the UK charts on 20 Apr 1990 #90s #90smusic #music #snap! https://t.co/TuMnEx3NDo,0,0,2022-04-20 15:30:43+00:00
64,".@USDA will reduce barriers for people accessing nutrition programs like #SNAP and #WIC, while also working to prom  https://t.co/scd5WchsAc",0,0,2022-04-20 15:26:58+00:00
65,"According to @FeedingAmerica, 85 percent of food banks have reported an increase in food assistance demand than the  https://t.co/2embvGNz21",1,7,2022-04-20 15:26:34+00:00
66,"untitled
#korea
#snap
#photography
https://t.co/az8kjwDpyF https://t.co/9I5lpZvzjh",1,0,2022-04-20 15:13:17+00:00
67," To use SNAP EBT, select one-time purchase
 Shipped and sold by AMAZON 
 Can be purchased W/O EBT
 Item available f  https://t.co/D84VXrGb3F",0,0,2022-04-20 14:58:50+00:00
68," To use SNAP EBT, select one-time purchase
 Shipped and sold by AMAZON 
 Can be purchased W/O EBT
 Item available f  https://t.co/U2eJpgn4tT",0,0,2022-04-20 14:55:04+00:00
69,"#NYSE stocks to watch:
#BankofAmerica ( $BAC) Buy
#Snap ( $SNAP) Sell
#Nokia ( $NOK) Buy
#ATT Inc ( $T) Sell  https://t.co/OpD2q7eSOL",0,0,2022-04-20 14:42:08+00:00
70," To use SNAP EBT, select one-time purchase
 Shipped and sold by AMAZON 
 Can be purchased W/O EBT
 Item available f  https://t.co/21wIx5h2VN",0,0,2022-04-20 14:35:39+00:00
71,"In #Maryland's Washington County, 3 out of every 4 #Appalachian adults struggle to perform basic #Math.

1 in 5 res  https://t.co/h97vlkoCm8",0,0,2022-04-20 14:02:29+00:00
72,"SNAP provides monthly benefits that you can use to buy food at grocery stores and farmers markets. 
The Nutrition O  https://t.co/zHoXeuMQgf",0,0,2022-04-20 14:01:48+00:00
73,"#Snap s #AR vision is about Spectacles and a whole lot more 

#Metaverse #ar #vr #VirtualReality #AugmentedReality 

https://t.co/oYwnKOI60F",1,0,2022-04-20 13:47:22+00:00
74,@AdamJonesMH @Magician147 @WeAreWST @OOCSnooker @TalkingSnooker No idea but we have the same bed sheets #snap https://t.co/Q51LxkBdah,0,0,2022-04-20 13:38:12+00:00
75,Add me if your selling rn   #buyingccontent #royalehightrade #sellingcontent #cashapp #secretseller #snap https://t.co/MEKs9IwseA,5,0,2022-04-20 13:23:02+00:00
76,#Snap s #AR vision is about Spectacles and a whole lot more  https://t.co/sn8qxapkX0,0,0,2022-04-20 13:19:26+00:00
77,"Get it Now!
  https://t.co/3tFFWvrcA0

#USA #SharkTank #prank #FuelShortage #Survivor #summer #wednesdaythought  https://t.co/luNjnBKsfA",0,0,2022-04-20 13:06:23+00:00
78,"Look, your goofy mama broke down and confessed that she licked me on the cheek oh #SNAP!!!",0,0,2022-04-20 12:51:22+00:00
79,I sell content with a cash payment upfront if anyones interested #sellingcontent #buyingcontent #snap #selling,6,0,2022-04-20 12:26:07+00:00
80,"New research from @ProducePerks and @CWRUSwetland - ""Understanding #SNAP Recipient Characteristics to Guide  https://t.co/PMCitkQWlH",0,0,2022-04-20 12:12:29+00:00
81,Some say we're near $15/hr due to demand. I say it's due to #SUI + #SNAP + #CTC + free #healthcare. Who works when  https://t.co/dzLi7ehkmW,0,0,2022-04-20 12:07:34+00:00
82,"#photo #photography #snap 
#  #  
#  
#  
#  
#  #  
#  https://t.co/dSY2GC9qi3",27,0,2022-04-20 12:00:44+00:00
83,"Feel free Hacking is easy
Text me now for Snapchat account hack  guaranteed #snap #snapchat #snapchatleak #snapchatsupport #snapchatdown",0,0,2022-04-20 11:56:35+00:00
84,"$SNAP was the market's top winner yesterday, jumping +3.03% #Snap #stockmarket #stock https://t.co/JL8mrKjiDv",0,0,2022-04-20 11:56:08+00:00
85,"Why not #automate right from system #testing with SNAP?
#SNAP decreases the time spent on test cases preparation /  https://t.co/v5sbOJmOLQ",0,1,2022-04-20 11:50:35+00:00
86,C$49.99 - #FreeShipping | The Sale of Sales  1/4&amp;#34; X 50 ft Synthetic Winch Rope Kit with #Anxingo         https://t.co/GGlHRrGgIq,0,0,2022-04-20 11:39:10+00:00
87,"    
Reebok Florida Panthers Structured Adjustable Snap Back Hat  OSFA  VG92Z @topfanscorner 
#Reebok #Florida  https://t.co/pXhZA7OZoF",0,0,2022-04-20 11:30:18+00:00
88,"Traffic congestion - Macau 2022
#sony #sonyalpha #a1 #fe200600g
#snap #streetphotography #cityscape #macaulife  https://t.co/nZs1ogSbaH",0,0,2022-04-20 11:28:40+00:00
89,THE POWER by SNAP! was no.2 in the UK charts on 20 Apr 1990 #90s #90smusic #music #snap! https://t.co/ghjI74obhw,0,0,2022-04-20 11:23:23+00:00
90,"$SNAP's 10-day Moving Average crossed below its 50-day Moving Average on April 14, 2022. View odds for this and oth  https://t.co/iMJSd8cKSl",0,0,2022-04-20 10:46:37+00:00
91,"Feel free Hacking is easy
Text me now for Snapchat account hack  guaranteed #snap #snapchat #snapchatleak #snapchatsupport #snapchatdown",0,0,2022-04-20 10:26:47+00:00
92,"I'm available 24/7 for all Hacking Services
#Hack #coinbase #Hacking #bitcoin 

The Earlier the Better!!
Text me no  https://t.co/vdXSbrQsg6",0,0,2022-04-20 10:24:43+00:00
93,"Want a Hack?
Text me now for Snapchat account hack  guaranteed #snap #snapchat #snapchatleak #snapchatsupport  https://t.co/pSou65VwoV",0,0,2022-04-20 10:23:58+00:00
94,"Snapchat? Twitter? Instagram? Facebook? WhatsApp??
Text me now for Snapchat account hack  guaranteed #snap  https://t.co/wKg48fweXl",0,0,2022-04-20 10:22:07+00:00
95,As soon as you Notice any Hack on your account!! Text me now for Snapchat account hack  guaranteed #snap #snapchat  https://t.co/iKgpM7VXmv,0,0,2022-04-20 10:21:26+00:00
96,   Photography themed badges https://t.co/ccb2KdpikV #photography #photographer #creative #snap #pic #image #badges  https://t.co/CvmT9kIhNo,0,0,2022-04-20 10:18:04+00:00
97,"untitled
#korea
#snap
#photography
https://t.co/az8kjwDpyF https://t.co/7qLRji0AdP",0,0,2022-04-20 10:13:46+00:00
98,Word around the way is your uppity mama got hair on her tongue oh #SNAP...,0,0,2022-04-20 09:45:48+00:00
99,"Citigroup changes its recommendation from hold to buy for Snap Inc $SNAP, and raises the Price Target from $41 to $  https://t.co/zfaVxFZIFU",0,1,2022-04-20 09:39:43+00:00
100,@OneKnowsley @SchoolhouseCP We'll be there #HAF2022 #Knowsley #SNAP  ,0,0,2022-04-20 09:39:11+00:00
101,Shout out to @TowerhillABC who are hosting a bit of 'mindful mind mastery' this week as part of our #HAF2022 Easter  https://t.co/7SEJuH4eJm,1,0,2022-04-20 09:23:11+00:00
