,Unnamed: 0,text,favourite_count,retweet_count,created_at
129,129,aapl good enough ish get push eod aapl,1,0,2022-04-21 16:43:10+00:00
130,130,rise aapl last two decades log scale acceleration slowed apple maintain growth,0,0,2022-04-21 16:42:14+00:00
131,131,get nflx aapl,0,0,2022-04-21 16:12:33+00:00
132,132,market melting aapl pushing higher stocks trading sp bearmarket,0,0,2022-04-21 15:42:45+00:00
133,133,aapl aapl loves hold market,0,0,2022-04-21 15:17:00+00:00
134,134,aapl look nflx buyout could game changer aapl streaming service,1,0,2022-04-21 15:13:58+00:00
135,135,aapl triggered reversal sign aapl chart,2,0,2022-04-21 15:10:47+00:00
136,136,check aapl analysis,0,0,2022-04-21 15:10:38+00:00
137,137,aapl metaverse forecast goldman expect apple launch metaverse early,1,0,2022-04-21 14:58:29+00:00
138,138,watching netflix nflx iphone aapl starbucks sbux review analysis,0,0,2022-04-21 14:55:41+00:00
139,139,cash aapl around k shares nymt around shares,1,0,2022-04-21 14:53:51+00:00
140,140,aapl mvrs fb metaverse goldman apple meta leaders technology development metaverse,0,0,2022-04-21 14:43:46+00:00
141,141,aapl aapl took position set stop,0,0,2022-04-21 14:39:21+00:00
142,142,native cryptos maintain slight bounce w stockmarket btc moonboys like,0,0,2022-04-21 14:25:54+00:00
143,143,retorno em anos bitcoin btc tesla tsla nvidia nvda netflix nflx,1,0,2022-04-21 13:11:17+00:00
144,144,aapl daily analysis aapl chart,0,0,2022-04-21 12:25:03+00:00
145,145,key factors apple gaining momentum jump wagon apple aapl stocks business,0,0,2022-04-21 10:17:09+00:00
146,146,time take aapl,0,0,2022-04-21 09:40:37+00:00
147,147,update yvonne surprised happy anniversary bestwifeever best greatest thing ever,109,0,2022-04-21 08:50:42+00:00
148,148,project name vraj garden design bedroom interiordesign interior furniture,0,0,2022-04-21 08:37:17+00:00
149,149,aapl prediction tomorrows predicted price current price aapl predicted inc,0,0,2022-04-21 03:56:58+00:00
150,150,big five faang stock sector service posted wednesday amzn aapl fb nflx tsla googl se,0,1,2022-04-21 01:30:29+00:00
151,151,watch latest video apple looking short term elliottwave path tradingview ondaselliott aapl,0,0,2022-04-21 00:15:42+00:00
152,152,watch latest video apple looking short term elliottwave path tradingview ondaselliott aapl,0,0,2022-04-21 00:12:45+00:00
153,153,telling us options magnifying moves x paypal tsla nflx aapl fb showe,0,0,2022-04-21 00:04:24+00:00
154,154,watchlist spy calls gt puts lt aapl calls gt puts lt,5,1,2022-04-20 23:29:43+00:00
155,155,please help removed iwatch charger band release button popped genius bar says,0,0,2022-04-20 22:48:46+00:00
156,156,glcvy best company turkey stock market moment aapl abnb adbe adi adp adsk aep algn,9,4,2022-04-20 22:43:59+00:00
157,157,apple inc price close apple aapl,1,0,2022-04-20 22:15:48+00:00
158,158,made mind going forward bc playing long game investing tsla,0,0,2022-04-20 21:41:05+00:00
159,159,important news glcvy turkey stock market aapl abnb adbe adi adp adsk aep algn amat amd,12,5,2022-04-20 21:37:29+00:00
160,160,trade recap tricktrades perfect top tick spy options youtube short spy aapl amd fb twtr,2,0,2022-04-20 20:57:03+00:00
161,161,aapl closed today bought share aapl closing price every day week gai,0,0,2022-04-20 20:30:00+00:00
162,162,kendra rommel futures financial also member ethics committee began career tail end,0,0,2022-04-20 20:29:03+00:00
163,163,aapl stocks left hurry take quiz unlock one follow us,4,2,2022-04-20 20:16:19+00:00
164,164,stocks aapl alphabetclc netflix stock price drops track biggest fall decade,0,0,2022-04-20 18:14:35+00:00
165,165,aapl retest avwap march low throwback towards rising dma breakout imm,0,0,2022-04-20 17:55:05+00:00
166,166,check aapl analysis looks like grind h amp right,0,0,2022-04-20 17:27:24+00:00
167,167,check aapl analysis h amp,0,0,2022-04-20 17:23:57+00:00
168,168,aapl aapl nd discussed stock behind muln twitter last hrs gaining momentum ahead,0,0,2022-04-20 16:05:33+00:00
169,169,faang year return facebook fb apple aapl amazon amzn netflix nflx,2,0,2022-04-20 16:03:51+00:00
170,170,absolute predictable trade yday technicals pointing absolute top spx yesterday want,2,0,2022-04-20 15:51:29+00:00
171,171,douglas robert andrew president coo sold shares rmd resmed inc brien deirdre sr vp,1,0,2022-04-20 15:45:41+00:00
172,172,valuation aapl offers buy nflx,20,2,2022-04-20 15:42:45+00:00
173,173,apple aapl aapl reading price action,2,0,2022-04-20 15:06:32+00:00
174,174,newworkswednesday oil x oilpainting trees fbtw aapl,3,0,2022-04-20 14:53:51+00:00
175,175,think apple immune remember foxxonn pegatron quanta computers apple suppliers fact,0,0,2022-04-20 14:32:59+00:00
176,176,watching aapl closely around aapl,1,0,2022-04-20 14:23:26+00:00
177,177,lets see market offer today good luck everyone trading may portfolio green,2,1,2022-04-20 13:58:37+00:00
178,178,watchlist aapl calls gt puts lt spy calls gt puts lt,2,0,2022-04-20 13:18:36+00:00
179,179,amd aapl stocks yesterday long target amd near fu,0,0,2022-04-20 12:13:34+00:00
180,180,daily watchlist recap tsla amzn aapl iwm plug pypl upst optionstrading stockstowatch,2,2,2022-04-20 11:32:44+00:00
181,181,aapl prediction tomorrows predicted price current price aapl predicted decr,1,0,2022-04-20 09:52:51+00:00
182,182,portfolio aapl msft googl,0,0,2022-04-20 07:23:40+00:00
183,183,negative implication short term least top tech firms aapl msft goog intc,4,1,2022-04-20 06:54:53+00:00
184,184,aapl stuck inside pennant got rejected today high aapl bounce tomorrow calls,0,0,2022-04-20 06:44:26+00:00
185,185,aapl aapl price action earnings,1,0,2022-04-20 06:00:58+00:00
186,186,faang anymore new buzzword gama goog aapl msft amzn,0,0,2022-04-20 05:49:37+00:00
187,187,aapl chart day april apple rally fail aapl stocks trading,0,0,2022-04-20 05:02:37+00:00
188,188,aapl aapl pa break pivot chance make run range rjb sigma,1,0,2022-04-20 03:57:40+00:00
189,189,performance major technology etfs performance still heavily dependant aapl amp msft,1,0,2022-04-20 00:58:42+00:00
190,190,two tech two indexes stock market need aapl msft,0,0,2022-04-20 00:49:32+00:00
191,191,dgro schd spg slice aapl abbv couple divs dripped today also,3,0,2022-04-20 00:45:39+00:00
192,192,aapl long started extremely bad moving stop loss within hours buying saw money flowin,0,0,2022-04-19 23:56:33+00:00
193,193,strategy degen knows could happen think build side hustles passive,0,0,2022-04-19 23:25:52+00:00
194,194,future hinges workers rising fail leader appletogether appletoo,4,0,2022-04-19 22:45:06+00:00
195,195,aapl brien deirdre sold shares common stock worth transaction aapl,0,0,2022-04-19 22:32:32+00:00
196,196,aapl working way top mentioned wallstreetbets last hours via,0,0,2022-04-19 22:28:47+00:00
197,197,apple inc price close apple aapl,0,0,2022-04-19 22:15:32+00:00
198,198,aapl one mentioned wallstreetbets last hours via aapl,0,0,2022-04-19 21:28:38+00:00
199,199,snapshot federal reserve slush fund pumped wall st trillions trends almost,37,10,2022-04-19 21:13:58+00:00
200,200,calls aapl,0,0,2022-04-19 21:00:50+00:00
201,201,aapl closed today bought share aapl closing price every day week gai,1,0,2022-04-19 20:30:00+00:00
202,202,made watch day trade youtube link bio daytrading trading watchmedaytrade,0,0,2022-04-19 20:14:56+00:00
203,203,setup review aapl chart projected targets identified chart momentum shift hit target,2,0,2022-04-19 20:07:11+00:00
204,204,aapl hour chart last night asia update elliottwave aapl,0,0,2022-04-19 20:03:13+00:00
205,205,aapl hour chart last night asia update elliottwave aapl,0,0,2022-04-19 19:55:10+00:00
206,206,words power use define place world communicate position others recently,0,0,2022-04-19 19:29:05+00:00
207,207,punishment aapl amzn ytd stop talking book business,0,0,2022-04-19 19:12:20+00:00
208,208,check aapl analysis,0,0,2022-04-19 18:09:48+00:00
209,209,aapl feels good back making money,0,0,2022-04-19 17:56:15+00:00
210,210,apple born good service era aapl apple gaas bloomberg bloombergtechnology,0,0,2022-04-19 17:35:06+00:00
211,211,aapl latest hour chart midday update presented clients elliottwave aapl,1,0,2022-04-19 17:22:05+00:00
212,212,aapl short su apple tradingview,0,0,2022-04-19 16:50:03+00:00
213,213,check aapl analysis apple weakest today,0,0,2022-04-19 16:28:28+00:00
214,214,aapl big us tech back investors table inflation risks ease ubs aapl,0,0,2022-04-19 15:46:04+00:00
215,215,finally green day tsla nio xpev aapl,3,1,2022-04-19 15:24:05+00:00
216,216,aapl seeing uptick chatter wallstreetbets last hours via aapl,0,0,2022-04-19 14:57:14+00:00
217,217,today buys dgro schd spg slice aapl abbv increase annual dividends,3,0,2022-04-19 14:54:55+00:00
218,218,like call get chopped catch move trying play make sure size wh,4,0,2022-04-19 14:47:28+00:00
219,219,aapl finally fly let see aapl chart,0,0,2022-04-19 14:46:43+00:00
220,220,trading otc amp big board stocks tsla aapl msft fb amp first trading educati,2,0,2022-04-19 14:14:29+00:00
221,221,rossenblatt shares hold rating apple inc appl price target success stockmarket money trading aapl,0,0,2022-04-19 12:51:18+00:00
222,222,daily watchlist tsla amzn aapl iwm plug pypl upst stockmarket stockstowatch optionstrading options,0,0,2022-04-19 12:31:24+00:00
223,223,thread traders drop pic setup daytrading daytrader forextrader optionstrading futurestrading,0,0,2022-04-19 12:04:35+00:00
224,224,transform trading environment day traders investors swing traders scalpers link bio stocktrading,0,0,2022-04-19 11:58:16+00:00
225,225,see attachment aapl split years jobs return year ipo,1,1,2022-04-19 11:21:36+00:00
226,226,morning traders slopes suggesting btc dominance going alt season btc eth ethbtc spx spx,2,0,2022-04-19 09:24:25+00:00
227,227,check aapl analysis,0,0,2022-04-19 04:29:27+00:00
228,228,project name east ebony design bedroom interiordesign interior furniture bedroomdecor,2,0,2022-04-19 03:37:06+00:00
229,229,couple trades aapl today def coulda squeezed little juice particularly flipped position,1,0,2022-04-19 03:34:39+00:00
230,230,drop chart ideas tomorrow drop chart know deal let bank tom,0,0,2022-04-19 01:13:46+00:00
231,231,aapl long commons c delayed looking low aapl,5,0,2022-04-19 00:02:08+00:00
232,232,apple inc price close apple aapl,2,1,2022-04-18 22:15:45+00:00
233,233,aapl shitty day still made,0,0,2022-04-18 21:46:48+00:00
234,234,made watch day trade youtube link bio daytrading trading watchmedaytrade,0,0,2022-04-18 20:51:59+00:00
235,235,aapl closed today bought share aapl closing price every day year lost,0,0,2022-04-18 20:30:00+00:00
236,236,recap tricktrades amd options day trade perfect trade plan youtube short stock market trading,3,1,2022-04-18 20:11:46+00:00
237,237,aapl prediction tomorrows predicted price current price aapl pred,0,0,2022-04-18 19:59:43+00:00
238,238,long short long big trade l break upside play vwap everything suggested,2,0,2022-04-18 18:46:31+00:00
239,239,retest apple never aapl,0,0,2022-04-18 18:43:50+00:00
240,240,amc gme retards think two shit stonks mirror corruption lies within,2,0,2022-04-18 18:28:46+00:00
241,241,info aapl please,1,0,2022-04-18 18:06:32+00:00
242,242,buy later aapl sharemarket stockmarket,0,0,2022-04-18 18:04:50+00:00
243,243,join us pm ct sides table lenders amp wall street navigating today risi,2,2,2022-04-18 17:18:06+00:00
244,244,long term stock picks traderssocal aapl msft jpm hd nke,0,0,2022-04-18 17:04:47+00:00
245,245,man gave referrals amp spun wheel aapl amp got one share less,0,0,2022-04-18 16:52:28+00:00
246,246,ev longterm amp nio ggpi aapl tsla,1,0,2022-04-18 16:51:00+00:00
247,247,china coronavirus lockdowns affecting product shipments asian nation efforts contain covi,0,0,2022-04-18 16:37:48+00:00
248,248,aapl stock options trading made simple entry exit signals aapl profit join platinum trad,0,0,2022-04-18 16:04:44+00:00
249,249,rejected ema retest stay vwap vwap retrace,1,0,2022-04-18 15:06:57+00:00
250,250,many things interested trading range looking breakout stockmarket stockstobuy tsla aapl ba sq,1,0,2022-04-18 14:13:26+00:00
251,251,aapl aapl stocks mondaymotivaton apple computer launches mac os x operating system apple,3,0,2022-04-18 13:37:24+00:00
252,252,sentmiment aapl aapl week wallstreetmooners stockwatch wallstreetmooners,0,0,2022-04-18 13:26:05+00:00
253,253,weekly recap hit rate tsla aapl spy wmt optionstrading daytrading,0,0,2022-04-18 12:22:18+00:00
254,254,federal reserve mandate rivn tsla twtr tlt inflation cryptocurrencies aapl fb googl bac,1,0,2022-04-18 11:51:17+00:00
255,255,aapl aapl bullish aboice target bearish target,1,0,2022-04-18 11:32:13+00:00
256,256,apple key levels analysis amp targets time frame week born bearish divergences macd amp rsi indicator price,0,0,2022-04-18 03:38:43+00:00
