,Unnamed: 0,text,favourite_count,retweet_count,created_at
202,202,dry temp rain sun hrs wind dir ne maxspd baro fb,0,0,2022-04-23 21:00:03+00:00
203,203,humanprogress economic growth vital driver progress modern society taken seriously th,0,0,2022-04-23 20:55:58+00:00
204,204,agree fb cash machine liabilities,1,0,2022-04-23 20:41:45+00:00
205,205,valentine disco slide make match enjoy game smartphone game fb,0,0,2022-04-23 20:30:01+00:00
206,206,fb seeing uptick chatter wallstreetbets last hours via fb,0,0,2022-04-23 20:07:06+00:00
207,207,fb follow instagram author f f,0,0,2022-04-23 20:00:57+00:00
208,208,thoughts tiktok edit get ripped video callofduty warzone gaming gamer shorts youtube reels,6,0,2022-04-23 19:52:35+00:00
209,209,,2,2,2022-04-23 19:43:15+00:00
210,210,followback random users today follow first followback fb,2,1,2022-04-23 19:37:01+00:00
211,211,ynwa mate support lfc family man,0,0,2022-04-23 19:34:02+00:00
212,212,best fashion collections women enjoy amp c shop,0,0,2022-04-23 19:15:05+00:00
213,213,hi giv fb pls folow c followback followme follow,1,1,2022-04-23 19:12:05+00:00
214,214,follow miss latest news scamcoins blockchain scamcoin scam ponzi ico fb,0,0,2022-04-23 19:01:50+00:00
215,215,humanprogress resources became abundant worldwide average person,0,0,2022-04-23 18:55:48+00:00
216,216,get ripped callofduty warzone gaming gamer shorts youtube reels insta fb ig yt gg,4,0,2022-04-23 18:46:37+00:00
217,217,prey predator fb,0,0,2022-04-23 18:28:02+00:00
218,218,fb seeing uptick chatter wallstreetbets last hours via fb,0,0,2022-04-23 18:26:45+00:00
219,219,robby takac live missoula montana selection someone liv fb,4,0,2022-04-23 18:01:01+00:00
220,220,dry temp rain sun hrs wind dir ene maxspd baro fb,0,0,2022-04-23 18:00:03+00:00
221,221,saturday april time remind free self storage north phoenix self,0,0,2022-04-23 17:59:43+00:00
222,222,humanprogress going two three times better terms ability experiment detect,0,1,2022-04-23 17:55:33+00:00
223,223,nws fcst rest today sunny hi lt f tonight partly cloudy lo lt f sunday mostly sunny hi lt f fb,0,0,2022-04-23 17:45:06+00:00
224,224,time big online platforms behaving like big care coming end thierry breton,1,0,2022-04-23 17:43:03+00:00
225,225,average pe arkk etf top holdings next conservatively thus averag,1,1,2022-04-23 17:39:36+00:00
226,226,cleaning daddy change blue red trash cans position enjoy game smartphone game fb,0,0,2022-04-23 17:30:02+00:00
227,227,followed fb appreciated amp please,0,0,2022-04-23 17:28:21+00:00
228,228,followed fb appreciated,0,0,2022-04-23 17:21:10+00:00
229,229,followed fb appreciated,1,0,2022-04-23 17:20:58+00:00
230,230,followed fb appreciated,0,0,2022-04-23 17:20:46+00:00
231,231,followed fb appreciated,1,0,2022-04-23 17:20:31+00:00
232,232,followed fb appreciated,0,0,2022-04-23 17:19:49+00:00
233,233,followed fb appreciated,0,0,2022-04-23 17:19:25+00:00
234,234,banned fb thinking twitter remember following scary,0,0,2022-04-23 17:13:52+00:00
235,235,semana al meta fb apple amazon netflix google microsoft,0,0,2022-04-23 17:08:50+00:00
236,236,,1,0,2022-04-23 16:59:13+00:00
237,237,el diario de los cptwitter fb stories via,0,0,2022-04-23 16:58:59+00:00
238,238,,4,1,2022-04-23 16:51:10+00:00
239,239,like socialmedia content follow stories amp pics instagram linkedin fb,2,1,2022-04-23 16:45:33+00:00
240,240,woman know play pool big problem ones fb,1,1,2022-04-23 16:43:48+00:00
241,241,reached million views fb n tweeter,0,0,2022-04-23 16:38:01+00:00
242,242,followed retweeted fb appreciated,0,0,2022-04-23 16:34:38+00:00
243,243,followed retweeted fb appreciated,1,0,2022-04-23 16:34:08+00:00
244,244,followed retweeted fb appreciated,1,0,2022-04-23 16:30:35+00:00
245,245,benefits creating facebook group casey botticello digital marketing lab,0,0,2022-04-23 16:27:27+00:00
246,246,fb th mentioned wallstreetbets last days via fb,0,0,2022-04-23 16:26:26+00:00
247,247,followed retweeted fb appreciated please,1,0,2022-04-23 16:23:56+00:00
248,248,hi giv fb pls folow c followback followme follow like rt,3,0,2022-04-23 16:18:26+00:00
249,249,nws fcst thisafternoonchanceshowers hi f tonightchanceshowers lo f sundaypartly sunny hi f,0,0,2022-04-23 16:15:03+00:00
250,250,pm f mostly cloudy hi lo hum wnd e gt mph prcp cnywx fb,0,0,2022-04-23 16:05:01+00:00
251,251,sigfox work sky tested light aircraft iot gps fb,0,0,2022-04-23 16:01:50+00:00
252,252,humanprogress political fight plastic symbolic nudges human behavior direction feels go,0,0,2022-04-23 15:55:12+00:00
253,253,stupid ignore fb,0,0,2022-04-23 15:52:03+00:00
254,254,development directions fb stories via poverty canada,6,1,2022-04-23 15:31:33+00:00
255,255,japanese abacus soroban let calculate japanese abacus enjoy game smartphone game fb,0,0,2022-04-23 15:30:02+00:00
256,256,fb working way top mentioned wallstreetbets last hours via,0,0,2022-04-23 14:56:12+00:00
257,257,good morning phoeni expect partly cloudy today high f low f currently f fb,0,0,2022-04-23 14:31:38+00:00
258,258,good morning tempe expect partly cloudy today high f low f currently f fb,0,0,2022-04-23 14:28:18+00:00
259,259,humanprogress nearly million cases reported april fewer previous wee,0,0,2022-04-23 13:55:51+00:00
260,260,note self stop explaining ppl buying black juneteenth decor protectyourpeace fb,0,0,2022-04-23 13:52:06+00:00
261,261,easily biggest earnings week quarter front us ko ups ge pep mm wm msft goog v gm ba,0,0,2022-04-23 13:51:11+00:00
262,262,drunk people sober please follow back cuzzi fb,0,0,2022-04-23 13:44:58+00:00
263,263,ke bo mme stunner go guy fb,0,0,2022-04-23 13:38:08+00:00
264,264,eduction key asbonge friends mind follow first,0,0,2022-04-23 13:37:06+00:00
265,265,hoo chomi ema pele early fb,0,0,2022-04-23 13:33:01+00:00
266,266,train transfer let passenger change train enjoy game smartphone game fb,0,0,2022-04-23 13:30:02+00:00
267,267,anti fraud measures make guilty proven fb,0,0,2022-04-23 13:20:03+00:00
268,268,coming fb though fb,0,0,2022-04-23 13:19:53+00:00
269,269,agree one hundred percent since agreeing something friends ake,1,0,2022-04-23 13:12:22+00:00
270,270,big week next week anticipated earnings releases scheduled week meta platforms fb,4,1,2022-04-23 13:07:52+00:00
271,271,young wild free reminisce fact life beauti,0,0,2022-04-23 13:07:38+00:00
272,272,got bag alright follow since wana follow back fb,0,0,2022-04-23 13:07:00+00:00
273,273,speaking truth power busisiwemavuso fb,1,0,2022-04-23 13:05:39+00:00
274,274,humanprogress seems harsh changed time victorian parents held children fingers agains,1,0,2022-04-23 12:55:54+00:00
275,275,asking fb celebrity twitter acting like groupie dude follow back,0,0,2022-04-23 12:55:25+00:00
276,276,social madia platform returns twtr vs fb twitter twtr facebook fb socialmedia,1,0,2022-04-23 12:50:04+00:00
277,277,waiting fb,5,0,2022-04-23 12:47:35+00:00
