,Unnamed: 0,text,favourite_count,retweet_count,created_at
136,136,finna buy nflx ze bounce amp maybe eat shit amp go fck,2,0,2022-04-20 19:52:36+00:00
137,137,nasdaq getting absolutely pummeled meta goog nflx bloody hell looking bounce springboard crypto,0,0,2022-04-20 19:50:33+00:00
138,138,nfl offseason falcons jake matthews reflects isurreal matt ryan trade contract extension te,6,1,2022-04-20 19:50:04+00:00
139,139,worried really bought nflx back january said retired living gr,7,1,2022-04-20 19:49:52+00:00
140,140,charge sharing problem solved netflix nflx,0,0,2022-04-20 19:45:12+00:00
141,141,nflx november,1,0,2022-04-20 19:44:35+00:00
142,142,nflx taking skydive today netflix alsmost today,0,0,2022-04-20 19:44:19+00:00
143,143,nflx nuked moms,0,0,2022-04-20 19:39:42+00:00
144,144,netflix almost highs nflx stock prices interesting level log charts,1,0,2022-04-20 19:38:07+00:00
145,145,nflx makes trade great,0,0,2022-04-20 19:28:16+00:00
146,146,nflx lost since recommended buy,0,0,2022-04-20 19:27:32+00:00
147,147,agree shit better tv show especially nflx,1,0,2022-04-20 19:26:13+00:00
148,148,selling sunset season friday nflx,1,0,2022-04-20 19:23:36+00:00
149,149,nflx roku merger want hear next weeks nflx roku,0,0,2022-04-20 19:22:51+00:00
150,150,netflix back belongs netflix crash nflx shitcoin,0,0,2022-04-20 19:20:08+00:00
151,151,imagine investing nflx shit coin without x upside,1,0,2022-04-20 19:19:31+00:00
152,152,nflx nflx streaming dead amc imax climax,0,0,2022-04-20 19:19:25+00:00
153,153,literally nothing watch waste money surprising nflx,0,0,2022-04-20 19:19:20+00:00
154,154,nflx disingenuous reasons fall primary reason pr,0,0,2022-04-20 19:16:43+00:00
155,155,bill ackerman looking twitter feed today nflx,0,0,2022-04-20 19:16:36+00:00
156,156,nflx new technical analysis chart tradingview stocks markets trading,0,0,2022-04-20 19:16:35+00:00
157,157,decent thing watching bit netflix tonight need support time need nflx,3,0,2022-04-20 19:15:57+00:00
158,158,amzn earnings got lame nflx definitely consider new contentcreators like fantasy,1,1,2022-04-20 19:14:54+00:00
159,159,cesspool trash netflix wanted hollywood coomers lost k subs crt stock,0,0,2022-04-20 19:11:24+00:00
160,160,netflix made billion profit people worried subscribers left million,0,0,2022-04-20 19:10:31+00:00
161,161,buy nflx another variant hits,0,0,2022-04-20 19:08:35+00:00
162,162,shop miss er would similar nflx move tech stocks normal,0,0,2022-04-20 19:03:59+00:00
163,163,nflx one mentioned chan last hours via nflx chan,0,0,2022-04-20 19:02:22+00:00
164,164,elonmusk save netflix launching reality show elon saves silicon valley part directors cut,0,0,2022-04-20 19:01:08+00:00
165,165,daily performance recap best crdc ncat elon,0,0,2022-04-20 19:00:01+00:00
166,166,rivn rivn tsla tsla nio nio lcid lcid xpev xpev twtr twtr amc amc robinhood nflx nflx muln,3,0,2022-04-20 18:58:20+00:00
167,167,crazy thing switch mobile give nflx free,0,0,2022-04-20 18:57:13+00:00
168,168,nflx buy dip nah good canceled sub tired paying old movies adding amc,6,2,2022-04-20 18:57:10+00:00
169,169,wondering carrying long position nflx,8,0,2022-04-20 18:55:43+00:00
170,170,world busy discussing netflix fall chart saying getting ready coming,4,0,2022-04-20 18:54:35+00:00
171,171,base logic nflx worst conditions let explain k subscriptions people left incl,0,0,2022-04-20 18:54:21+00:00
172,172,people cutting back nflx wonder many things cutting back,1,0,2022-04-20 18:52:27+00:00
173,173,another crowded tech related momentum trade specious financial fundamentals goes strong bu,0,0,2022-04-20 18:51:57+00:00
